frame_id,timestamp_s,bfi_l1,bfi_l2,bfi_l3,bfi_l4,bfi_l5,bfi_l6,bfi_l7,bfi_l8,bfi_r1,bfi_r2,bfi_r3,bfi_r4,bfi_r5,bfi_r6,bfi_r7,bfi_r8,bvi_l1,bvi_l2,bvi_l3,bvi_l4,bvi_l5,bvi_l6,bvi_l7,bvi_l8,bvi_r1,bvi_r2,bvi_r3,bvi_r4,bvi_r5,bvi_r6,bvi_r7,bvi_r8,mean_l1,mean_l2,mean_l3,mean_l4,mean_l5,mean_l6,mean_l7,mean_l8,mean_r1,mean_r2,mean_r3,mean_r4,mean_r5,mean_r6,mean_r7,mean_r8,contrast_l1,contrast_l2,contrast_l3,contrast_l4,contrast_l5,contrast_l6,contrast_l7,contrast_l8,contrast_r1,contrast_r2,contrast_r3,contrast_r4,contrast_r5,contrast_r6,contrast_r7,contrast_r8,temp_l1,temp_l2,temp_l3,temp_l4,temp_l5,temp_l6,temp_l7,temp_l8,temp_r1,temp_r2,temp_r3,temp_r4,temp_r5,temp_r6,temp_r7,temp_r8,quality_l1,quality_l2,quality_l3,quality_l4,quality_l5,quality_l6,quality_l7,quality_l8,quality_r1,quality_r2,quality_r3,quality_r4,quality_r5,quality_r6,quality_r7,quality_r8
1115,27.85,4.466372866,2.520644645,0.857493397,-0.24041361,-0.27244529,1.09844104,2.382952044,3.363718656,3.765507216,2.661030348,1.186382437,0.310161633,0.14313323,1.133105223,3.476639102,4.815062788,5.480033813,5.905446035,6.012867881,4.741542882,5.434661284,6.692321503,6.962535861,5.693317781,5.448242724,6.590326228,6.78139053,7.042364811,6.517839455,6.511630703,6.256947732,6.309037278,126.029852473,204.297162781,178.717332382,146.629608612,113.415758972,134.990288137,142.679186376,117.037401326,146.253248138,166.5833019,150.881551997,123.039329783,115.254455719,139.982102458,161.649654363,111.007889074,0.179099373,0.248803636,0.405251305,0.503947967,0.501926082,0.399924328,0.259273878,0.217035646,0.199186934,0.242383336,0.388070531,0.488828927,0.498635826,0.388238863,0.215737641,0.168864976,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1116,27.875,4.432658231,2.541249972,0.917327891,-0.179196481,-0.212155447,1.136227916,2.414222803,3.362131079,3.782635019,2.695205184,1.20468554,0.364547709,0.179537631,1.182144949,3.52147589,4.791194753,5.48183066,5.907458174,6.012182305,4.762146072,5.428514925,6.691749953,6.967159744,5.698419416,5.457628366,6.593649,6.783601371,7.050997207,6.529633512,6.519726329,6.262690235,6.31080732,125.979751142,204.196767426,178.748062325,146.055098343,113.568451691,135.013613764,142.461988131,116.898760478,145.951676559,166.420964305,150.777912458,122.680217107,114.864089584,139.657239278,161.401655261,110.954653994,0.180190568,0.248118192,0.402599078,0.500935369,0.498980235,0.39822666,0.258209464,0.217087567,0.198639715,0.241254647,0.387264631,0.486085281,0.496794212,0.386091648,0.214254819,0.169642319,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1117,27.9,4.359012718,2.508760039,0.874256387,-0.262664591,-0.266160927,1.084889758,2.339239921,3.27688036,3.686860486,2.635319616,1.153667867,0.314116915,0.126691516,1.124640534,3.509164857,4.714301167,5.484663442,5.903854866,6.012923766,4.759282562,5.440818939,6.691144006,6.964382454,5.697222872,5.45406184,6.591084517,6.784761496,7.041212574,6.540889107,6.517966617,6.257984995,6.305459272,125.900764923,204.376553955,178.714827423,146.134945984,113.262785645,135.038343201,142.592446136,116.931277466,146.066273193,166.546254883,150.72352829,123.087263489,114.491545715,139.727853394,161.604858551,111.115499725,0.182574152,0.249198982,0.404508268,0.505042975,0.501619019,0.400533152,0.260761779,0.219875641,0.201699633,0.243232481,0.38951098,0.488629393,0.499467573,0.388609491,0.214661964,0.172146618,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1118,27.925,4.318966937,2.494511899,0.845516356,-0.248681641,-0.30096303,1.090142439,2.338729053,3.287022014,3.693175678,2.625279311,1.156040978,0.284172687,0.155456354,1.147702284,3.52431417,4.689587346,5.476235562,5.903910375,6.008870082,4.749706932,5.433952721,6.691995471,6.966186719,5.69279049,5.452207769,6.592365333,6.786471066,7.054898641,6.529933662,6.519734111,6.252939858,6.30906084,126.135758807,204.373784332,178.896527824,146.401957932,113.433361664,135.003593877,142.507694181,117.051730855,146.125846634,166.48367925,150.643387286,122.517915217,114.854155045,139.656926982,161.822740796,111.007180417,0.18387026,0.249672952,0.405782201,0.50435485,0.503319498,0.400297163,0.260779168,0.219543964,0.201497868,0.243564081,0.38940649,0.490140007,0.498012428,0.387599727,0.214160953,0.172951507,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1119,27.95,4.414491267,2.628003739,1.012086437,-0.121713285,-0.178789426,1.236796879,2.474445617,3.40694526,3.819713304,2.767427509,1.271349579,0.367401439,0.212593818,1.246172083,3.622980076,4.766550749,5.461009258,5.893599235,6.008086465,4.745775261,5.421051851,6.693243258,6.959843326,5.686903862,5.443068876,6.588111817,6.780804785,7.050312561,6.526029377,6.516283044,6.246386034,6.303057298,126.560312627,204.888257141,178.931652298,146.511590729,113.753855286,134.952670237,142.805663172,117.211704508,146.419489899,166.69148936,150.909010442,122.708698781,114.983381195,139.795412191,162.105778071,111.187740504,0.180778554,0.245232294,0.398398805,0.498106524,0.497349925,0.393708353,0.256159562,0.215621945,0.197455094,0.238869369,0.384329361,0.485941317,0.495121977,0.383288206,0.210897919,0.170444934,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1120,27.975,4.233956337,2.467298285,0.880453033,-0.217848197,-0.227290205,1.095393265,2.31892376,3.244357175,3.626123669,2.579400299,1.144705743,0.349401743,0.173581877,1.129510112,3.493551647,4.646615106,5.472695916,5.903051947,6.015558014,4.758810489,5.434951593,6.700352103,6.970229236,5.701208799,5.463734121,6.59943938,6.794726499,7.057334004,6.539188026,6.524664619,6.254175687,6.310287926,126.23445446,204.416615448,178.596751137,146.148109512,113.408546906,134.66254982,142.317804527,116.822956848,145.755491562,166.138069,150.25639019,122.416602707,114.547849045,139.459074402,161.769369545,110.970275078,0.186621682,0.250578223,0.404233595,0.502837485,0.499719741,0.400061256,0.261453313,0.220939292,0.203640125,0.245079322,0.389905589,0.486849358,0.4970955,0.388396275,0.215178317,0.174351043,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1121,28.0,4.198820806,2.386892922,0.822814253,-0.251212432,-0.2766431,1.038050364,2.232966444,3.152127716,3.592946516,2.548739467,1.133674246,0.309191894,0.153490961,1.129314681,3.468441982,4.647232813,5.483728618,5.913481446,6.032096967,4.782272321,5.458272762,6.706950218,6.977149744,5.708975803,5.468283476,6.601090609,6.799416355,7.063199316,6.540038146,6.53628669,6.254274924,6.308086449,125.926830546,203.896237183,177.85541687,145.493887329,112.82918396,134.393272909,141.992726644,116.611882528,145.609315491,166.057396444,150.036539714,122.172602336,114.519711304,138.992701213,161.765083822,111.036485799,0.187758866,0.253252938,0.406788495,0.504479395,0.502131193,0.402637527,0.264379182,0.223955602,0.204700107,0.246091954,0.390391314,0.488877848,0.498111852,0.388404832,0.216008733,0.174330925,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1122,28.025,4.193462217,2.413774491,0.860867247,-0.228768122,-0.259190983,1.08867099,2.303200129,3.242382102,3.645397954,2.566197634,1.143017462,0.315711895,0.157603758,1.132101427,3.466393702,4.697813441,5.479563777,5.909329498,6.025493544,4.782286059,5.457407414,6.705901588,6.979417231,5.705246401,5.471549677,6.602541327,6.798094861,7.063137258,6.551223207,6.533170244,6.251569488,6.307088909,126.042958463,204.10339798,178.151405602,145.493504257,112.85068161,134.436068751,141.886215655,116.713231913,145.504368668,165.98652003,150.098488553,122.175183996,114.149502029,139.117758687,161.881922366,111.066487414,0.1879323,0.252358712,0.405101756,0.503374873,0.501278458,0.400363271,0.261988524,0.221003886,0.203024327,0.245515365,0.389979925,0.48854893,0.497903795,0.388282814,0.216076473,0.172683596,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1123,28.05,4.160483019,2.434546801,0.933780838,-0.121159995,-0.170386872,1.171702219,2.347794981,3.249150044,3.59758186,2.560457962,1.186423074,0.3476183,0.198745957,1.183996329,3.431145792,4.640691326,5.473875953,5.9099575,6.029001251,4.786853707,5.458782719,6.704387842,6.974793546,5.710405868,5.468009745,6.601276101,6.801278299,7.063471703,6.544413171,6.533385554,6.246016981,6.305818923,126.20155159,204.072063904,177.99417778,145.366137543,112.816515198,134.497846527,142.103404617,116.573019409,145.618110809,166.048334045,149.949255753,122.161270905,114.374904327,139.109118652,162.121716232,111.104682999,0.188999693,0.251667714,0.401869784,0.498079296,0.496939364,0.39663289,0.260470576,0.220782544,0.204552012,0.245704929,0.388068742,0.486939329,0.495822508,0.386010585,0.217242176,0.174543971,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1124,28.075,4.022171528,2.251203502,0.770813296,-0.229139836,-0.246939192,1.020297374,2.179966527,3.100950689,3.497366352,2.43999158,1.069187577,0.295745327,0.128647269,1.065576666,3.315465256,4.584442311,5.450400477,5.888873583,6.01314932,4.77608734,5.431832934,6.695659564,6.963771146,5.697780296,5.455589356,6.593020501,6.792910361,7.064144697,6.538249472,6.522078509,6.229571543,6.291890099,126.856116397,205.124042816,178.704717293,145.666352615,113.486023102,134.854057897,142.621161207,116.916129049,146.017192307,166.451670278,150.341526858,122.133273951,114.578913803,139.562850444,162.831938566,111.523600629,0.193476232,0.257766699,0.409093493,0.503393165,0.500679818,0.403435123,0.266183227,0.225629316,0.207753815,0.249683559,0.393230713,0.489556195,0.499368636,0.391195615,0.22106791,0.17637591,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1125,28.1,3.996937784,2.193159723,0.765169628,-0.229575401,-0.291407013,1.022654827,2.15110666,3.055633593,3.479254262,2.43027384,1.082767688,0.312418193,0.133356764,1.055618839,3.257670185,4.553194584,5.448122537,5.888070965,6.014781317,4.774045745,5.437735609,6.693392061,6.9656982,5.692598331,5.455972021,6.593829712,6.791002965,7.067906453,6.553255852,6.52860446,6.226427281,6.291102601,126.919632009,205.164089355,178.631565399,145.723281555,113.339384155,134.946597392,142.530641429,117.056952922,146.004896851,166.412135417,150.430941518,121.976782735,114.082224426,139.300975545,162.967728526,111.547285105,0.194292939,0.259697548,0.409343654,0.5034146,0.502852578,0.403329209,0.267165577,0.227111385,0.208332482,0.250004505,0.39263277,0.488715089,0.499130394,0.39163162,0.222979282,0.177393597,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1126,28.125,4.038672599,2.261372618,0.838088411,-0.206493782,-0.193433148,1.074275832,2.239426681,3.138791277,3.534558221,2.476527034,1.138033361,0.31395886,0.163871923,1.11360695,3.254191036,4.569170299,5.450281113,5.887778452,6.008143171,4.7698536,5.433705217,6.691327205,6.967304312,5.693145761,5.450863999,6.588966545,6.793459885,7.056113996,6.553842735,6.519525683,6.219985107,6.278329515,126.859444618,205.178684235,178.929110527,145.840177536,113.439510345,135.030866623,142.455197334,117.042076111,146.169023514,166.649730682,150.315766335,122.467355728,114.062799454,139.665290833,163.245944023,111.931443214,0.192942165,0.257428419,0.406111452,0.502278715,0.498065438,0.401010009,0.264159285,0.224391762,0.206565566,0.248476906,0.390199379,0.488637366,0.497586704,0.389092599,0.223094343,0.176873294,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1127,28.15,4.145505692,2.407356729,0.976784433,-0.099884597,-0.129826513,1.210977692,2.380019479,3.273176372,3.627386602,2.561087343,1.218646148,0.382251912,0.278733067,1.196965357,3.299464758,4.619979763,5.451318384,5.896185876,6.024228006,4.779670119,5.460041563,6.705541406,6.973684285,5.702694919,5.451862122,6.591093751,6.793377898,7.05812285,6.556716693,6.525911702,6.217702951,6.281504404,126.830522486,204.759197083,178.208131485,145.566448517,112.785242004,134.450768178,142.155510076,116.782570394,146.136952667,166.545803731,150.319609706,122.383786265,113.967675629,139.409031169,163.344502538,111.835956548,0.189484444,0.252572202,0.399963604,0.497032298,0.494957528,0.394868343,0.259373699,0.219996778,0.203599775,0.245684142,0.386649935,0.485192147,0.491776147,0.385442733,0.221597071,0.175218513,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1128,28.175,3.926487205,2.164867888,0.738116398,-0.312670016,-0.305974636,0.986952735,2.100568328,3.000670738,3.418154141,2.359090845,1.018146097,0.243034733,0.092076218,1.02486106,3.145178202,4.519201684,5.452227052,5.896596746,6.025566562,4.778427455,5.454302427,6.70429312,6.975560014,5.707212609,5.46256986,6.595853825,6.797347096,7.062105048,6.557490746,6.532061205,6.221531153,6.279897032,126.80518617,204.738696747,178.148132668,145.601099625,112.927818146,134.501712214,142.067401187,116.659798686,145.79290062,166.313245188,150.133542188,122.218124517,113.942055588,139.162262472,163.179175555,111.884299227,0.196573117,0.260638686,0.410542818,0.507503826,0.503564372,0.404933213,0.268885833,0.228908913,0.21028458,0.252355458,0.39547811,0.492215317,0.50121868,0.392978356,0.226699566,0.178500691,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1129,28.2,3.8034956,2.051392871,0.64063628,-0.350758935,-0.346325715,0.878424726,1.985216262,2.870493062,3.290670774,2.233831825,0.941815417,0.185836887,0.045938582,0.949036227,3.06122976,4.431639129,5.449261772,5.893261335,6.022844599,4.795493457,5.465816562,6.708274771,6.973562992,5.70455452,5.457213946,6.592719668,6.802934684,7.057487791,6.548102738,6.527370521,6.21691919,6.276165901,126.887866821,204.905116577,178.270140686,145.125222168,112.641774902,134.339216309,142.161207581,116.732034302,145.964992371,166.466367798,149.871607971,122.410205078,114.252785034,139.350491333,163.378350525,111.996515198,0.200553818,0.264413477,0.414863727,0.509378246,0.505535983,0.409809099,0.272812259,0.233166296,0.21435757,0.256492374,0.39883901,0.49510081,0.503552675,0.396298363,0.229475871,0.181352461,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1130,28.225,3.918163826,2.210403585,0.808867499,-0.227891285,-0.225946483,1.046766555,2.178417232,3.067009565,3.413934528,2.366807022,1.051833,0.309830451,0.121044538,1.055472618,3.134743734,4.521078037,5.437413611,5.885213867,6.013600203,4.765153267,5.437866836,6.697261294,6.968058988,5.694675171,5.441538657,6.583989341,6.792900832,7.065349556,6.544779327,6.515931148,6.202187366,6.264345615,127.218228137,205.306643829,178.684507103,145.971244125,113.336124115,134.788689397,142.419747861,117.000513204,146.468657608,166.89289739,150.341973559,122.083151118,114.36278511,139.809533183,164.014567731,112.352017301,0.196842508,0.259123924,0.4074067,0.503331722,0.499654085,0.40224593,0.266235963,0.226739341,0.210419394,0.252100617,0.393994849,0.488845635,0.499753241,0.391638023,0.22704465,0.178439581,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1131,28.25,3.967569318,2.246709995,0.82007833,-0.170177259,-0.211767999,1.130986326,2.292952832,3.167796148,3.560277389,2.512796088,1.182065124,0.394976875,0.192801655,1.161000157,3.200344698,4.542797655,5.41811854,5.868668302,6.006676786,4.765278636,5.436139132,6.68853526,6.959368945,5.680963125,5.433207077,6.574529431,6.783811584,7.046156323,6.527088052,6.510619895,6.186259192,6.246703004,127.756231054,206.132182312,178.994839096,145.96774826,113.379045105,135.144809214,142.827946345,117.3731486,146.736360931,167.355071513,150.768058141,122.881600698,114.948340607,140.022664388,164.702451197,112.882629267,0.195243468,0.257916177,0.406909768,0.500491518,0.498961304,0.398462151,0.262337328,0.223443175,0.205743859,0.247279052,0.388260626,0.484550203,0.496123216,0.387017477,0.224875125,0.177732208,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1132,28.275,4.914758555,2.84909766,1.071102382,-0.220036622,-0.161171669,1.236073998,2.548635891,3.493270228,3.581589905,2.479483301,1.115813022,0.271405492,0.121941992,1.091189541,3.116667265,4.760366919,5.44182051,5.89122719,6.025160214,4.770615666,5.459486098,6.70663789,6.975481149,5.705995235,5.451831243,6.590883492,6.794488053,7.058424369,6.543225291,6.52221839,6.200927326,6.267079017,127.095350914,205.006609955,178.166346626,145.818927689,112.79904129,134.406019363,142.071105766,116.692881775,146.13794487,166.556076202,150.267568016,122.371242905,114.41422142,139.557237244,164.068984566,112.269808617,0.164587084,0.23787752,0.395782861,0.502945181,0.496489096,0.39374083,0.253634227,0.212798739,0.205062942,0.24837927,0.391177758,0.490784081,0.499707841,0.39007415,0.227642467,0.170646331,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1133,28.3,5.638541149,3.795614444,1.686667579,0.108831462,0.161488016,1.623532878,3.036923852,4.02951557,4.088398345,2.908297074,1.515631534,0.623185776,0.422943507,1.720484115,4.632485256,5.860913321,5.463798112,5.8977734,6.025909164,4.782471102,5.444998714,6.703837224,6.973357438,5.704923902,5.448865928,6.585606812,6.793007714,7.06624432,6.549113799,6.521691451,6.209494994,6.275015366,126.482551219,204.679987793,178.132776031,145.488344421,113.158948364,134.520317891,142.170863088,116.721996053,146.233223877,166.813874105,150.336963145,122.045928446,114.219320374,139.578382365,163.698976186,112.031118215,0.141161398,0.206391274,0.36849728,0.48676103,0.480723492,0.376333291,0.237013574,0.195261153,0.188870828,0.234216885,0.373573434,0.473037616,0.484480878,0.362520354,0.17751202,0.134803324,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1134,28.325,5.428359584,3.688282461,1.416642303,-0.111113094,-0.136576771,1.422147784,2.884737999,3.915673229,4.180277734,3.020158971,1.36370289,0.388817782,0.228650983,1.699987915,4.909290889,5.863747358,5.500502078,5.920984293,6.03899014,4.785805331,5.461585027,6.70710475,6.978976633,5.715324833,5.462112431,6.594723766,6.802016968,7.061021854,6.556264554,6.535887059,6.247316345,6.305410485,125.45913751,203.521883698,177.546440544,145.395371017,112.746898041,134.386966273,141.906911914,116.439342753,145.807598343,166.368455455,149.914628537,122.26318601,113.982640762,139.008737691,162.065601107,111.116966998,0.147964059,0.209961714,0.380466437,0.497584871,0.495287355,0.38538101,0.242193772,0.198984299,0.185935356,0.230522435,0.380262972,0.484860915,0.494309683,0.363417784,0.168357629,0.134711024,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1135,28.35,4.993090761,3.285393166,1.113462823,-0.230323818,-0.168968418,1.33679281,2.765544438,3.773550131,4.196576576,3.046526368,1.306093413,0.323864896,0.158354213,1.512601102,4.60396304,5.627577428,5.496824285,5.917064768,6.030370754,4.782911176,5.442871851,6.697440258,6.971176005,5.705789113,5.448250275,6.587997916,6.79485794,7.06179425,6.535730225,6.528578729,6.259314775,6.302812262,125.561685104,203.717447815,177.932791824,145.476073151,113.211785583,134.781385651,142.273331833,116.698483276,146.253005524,166.697054138,150.2502285,122.231053925,114.662297211,139.302008057,161.547429886,111.195110092,0.162051812,0.223363982,0.393905189,0.503451431,0.496870057,0.389215791,0.246250957,0.203632351,0.185414622,0.229651602,0.382799563,0.488137631,0.497865832,0.371622555,0.178455294,0.142402695,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1136,28.375,4.868684982,3.064216853,1.106847657,-0.135689097,-0.125276575,1.403926254,2.856375957,3.866428556,4.241631098,3.079957491,1.390210768,0.382845264,0.230941621,1.450528114,4.262163404,5.43438601,5.510192081,5.928265542,6.038567395,4.779929468,5.45944158,6.701845898,6.976174104,5.714352865,5.466157355,6.597095506,6.801611472,7.060287028,6.559902884,6.539334589,6.279764676,6.326807188,125.188951937,203.158586884,177.565389442,145.55921669,112.800147247,134.601586278,142.038555463,116.465756734,145.677630234,166.252581533,149.933637301,122.293755213,113.862217331,138.870394389,160.66426843,110.473448499,0.166078284,0.230721497,0.394198413,0.498794297,0.494735212,0.386199657,0.243159177,0.200594817,0.183975167,0.228547476,0.379095809,0.485162214,0.494193805,0.374340434,0.189759137,0.148694625,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1137,28.4,4.708982438,2.800899713,0.979738899,-0.193866288,-0.165976393,1.300839401,2.723868847,3.725617804,4.113670155,2.957030436,1.327988794,0.373324092,0.158975034,1.289363923,3.775231666,5.214761041,5.509228623,5.929906416,6.034662815,4.783564664,5.456059184,6.70930844,6.977525541,5.714712758,5.468816646,6.599377623,6.794070306,7.06228231,6.55406512,6.537964254,6.281020691,6.328697472,125.215815938,203.076715698,177.740406494,145.457850952,112.884175415,134.297031047,141.975074259,116.455976359,145.592184143,166.141086222,150.287151082,122.210750326,114.055438843,138.925383504,160.610025431,110.416597087,0.171247159,0.239480843,0.399832644,0.501657295,0.496723862,0.390831086,0.247669537,0.205199949,0.188063414,0.232607374,0.381835492,0.485642534,0.497834426,0.381397042,0.205862723,0.155847453,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1138,28.425,4.718730586,2.778627857,0.976594542,-0.155238936,-0.150126324,1.314826991,2.743062737,3.736327157,4.105534659,2.946483018,1.327074163,0.363596968,0.19191783,1.267444526,3.648033281,5.160661952,5.514047357,5.928404696,6.041161446,4.786940481,5.448301127,6.70768851,6.978391665,5.713382582,5.471800761,6.601775924,6.796604696,7.062240425,6.552592206,6.538903562,6.282754398,6.331977382,125.081455574,203.151643829,177.449114952,145.36371788,113.076907196,134.363142319,141.934389687,116.492124939,145.496301041,166.023914642,150.168344307,122.212492752,114.10419014,138.887690735,160.53515255,110.317951851,0.170931654,0.240221725,0.399972021,0.499756378,0.495949405,0.390202659,0.247016203,0.204849706,0.188323336,0.232955722,0.381875764,0.486133244,0.496167927,0.382356788,0.210069371,0.157609373,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1139,28.45,4.731921001,2.758265113,0.926168341,-0.198823823,-0.187752293,1.261183615,2.668023147,3.666616371,4.062887182,2.931198144,1.328112921,0.430980006,0.224171446,1.241063954,3.588365834,5.123382941,5.514084811,5.931451725,6.034673084,4.774448204,5.457167385,6.708838338,6.979800924,5.717256248,5.474326133,6.609201346,6.801254841,7.073981024,6.561019962,6.541870367,6.292044258,6.334070098,125.08041125,202.999612732,177.739946213,145.712059174,112.856644592,134.316216482,141.868192418,116.386855062,145.415157928,165.661137594,149.950355403,121.724077098,113.825243683,138.768638102,160.133955205,110.255012182,0.170504738,0.240899099,0.402207216,0.501901263,0.497787863,0.392612719,0.249570448,0.207129556,0.189685888,0.233460534,0.381830026,0.482733932,0.494536292,0.383511867,0.212042665,0.15882349,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1140,28.475,4.533205808,2.593667233,0.830697253,-0.304597427,-0.295411394,1.054450925,2.405997773,3.411648667,3.820026381,2.674684491,1.125831658,0.227773439,0.02438502,1.050577913,3.431175532,4.853404483,5.50571877,5.926625142,6.032612895,4.777303073,5.452607541,6.7035917,6.973506907,5.712168613,5.474971886,6.607189672,6.800423551,7.06159583,6.543522311,6.539211743,6.287395548,6.332825479,125.31368089,203.240434418,177.832291145,145.632452469,112.969923859,134.530338008,142.163842074,116.525115458,145.394409103,165.759420115,149.989324506,122.239308294,114.404390488,138.875323995,160.334717089,110.292444827,0.176936282,0.246374511,0.406439073,0.50710656,0.503048238,0.401900691,0.258489433,0.215468123,0.197445092,0.241932382,0.39073663,0.492985212,0.50464302,0.391852338,0.217241192,0.167616249,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1141,28.5,4.486300384,2.654166278,0.920047755,-0.296944949,-0.354179455,1.046554457,2.371965594,3.371792142,3.675552482,2.472574544,1.071188519,0.245429742,0.072955349,1.164614471,3.77688165,4.842479488,5.505336487,5.925540558,6.032595222,4.770090311,5.456535519,6.703170453,6.977778013,5.713456641,5.479979036,6.610389389,6.805755947,7.060853371,6.559103111,6.543347438,6.287095532,6.338246905,125.324340057,203.294549561,177.833083344,145.833576965,112.872341919,134.547529602,141.963214874,116.490112305,145.23352356,165.603094482,149.73935318,122.270195007,113.88868866,138.709365845,160.347673798,110.129392242,0.178454406,0.244361987,0.402478517,0.506729969,0.505919728,0.402255459,0.259647842,0.216771607,0.202060914,0.248607445,0.39314261,0.492094495,0.50218596,0.386859224,0.205808156,0.167972058,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1142,28.525,4.350609312,2.483155628,0.822236043,-0.244771952,-0.282839956,1.089706414,2.356524359,3.317334669,3.674079922,2.560941924,1.105448991,0.281242827,0.118616301,1.133924422,3.590713924,4.74574874,5.49413517,5.920500512,6.027418155,4.790966013,5.453664763,6.703885824,6.976910137,5.712833936,5.474816877,6.609430237,6.797040373,7.067683348,6.553149172,6.543022793,6.282017182,6.327934964,125.636665484,203.546021881,178.065137749,145.251467819,112.943659515,134.518334478,142.003981717,116.50703481,145.399389725,165.649954885,150.147920672,121.986064021,114.085755386,138.72239329,160.566990369,110.439529966,0.182846134,0.250050722,0.406814125,0.504162448,0.50243398,0.400316752,0.26017344,0.218552607,0.202107962,0.245688945,0.391634095,0.490287811,0.49987608,0.388202994,0.21196501,0.171122422,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
1143,28.55,4.408934138,2.334918917,0.743158377,-0.319770217,-0.324283201,1.02507744,2.30564817,3.292884067,3.603769032,2.465372722,1.0696466,0.26010017,0.072731619,0.960932693,3.100650607,4.733196744,5.494122277,5.919857531,6.029180193,4.780738104,5.4437588,6.702440873,6.977967268,5.712408311,5.475910928,6.608492323,6.799059169,7.061902625,6.552207343,6.538852292,6.278836174,6.330893216,125.637024968,203.578103333,177.986156998,145.536668243,113.189751282,134.577304637,141.954324977,116.518601481,145.364236603,165.69577769,150.053283819,122.226545461,114.116928558,138.889748128,160.704367243,110.350558802,0.180958414,0.254981874,0.410319327,0.507853239,0.504458955,0.403220367,0.261905196,0.219352249,0.204354337,0.248845298,0.393210502,0.491354407,0.502197278,0.395777473,0.228172163,0.17153122,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
