t_wall_s,elapsed_s,side,cam,temp_c
1783375912.4,471.1,left,4,34.69
1783375912.4,471.1,left,5,34.71
1783375912.4,471.1,left,6,36.14
1783375912.4,471.1,left,7,30.62
1783375912.4,471.1,right,imu,33.17
1783375912.4,471.1,right,0,27.35
1783375912.4,471.1,right,1,28.71
1783375912.4,471.1,right,2,31.06
1783375912.4,471.1,right,3,34.18
1783375912.4,471.1,right,4,33.31
1783375912.4,471.1,right,5,33.87
1783375912.4,471.1,right,6,34.18
1783375912.4,471.1,right,7,30.08
1783375917.4,476.2,left,imu,33.41
1783375917.4,476.2,left,0,26.20
1783375917.4,476.2,left,1,29.65
1783375917.4,476.2,left,2,31.22
1783375917.4,476.2,left,3,34.45
1783375917.4,476.2,left,4,34.69
1783375917.4,476.2,left,5,34.63
1783375917.4,476.2,left,6,36.14
1783375917.4,476.2,left,7,30.62
1783375917.4,476.2,right,imu,32.84
1783375917.4,476.2,right,0,27.35
1783375917.4,476.2,right,1,28.71
1783375917.4,476.2,right,2,31.06
1783375917.4,476.2,right,3,34.18
1783375917.4,476.2,right,4,33.31
1783375917.4,476.2,right,5,33.79
1783375917.4,476.2,right,6,34.18
1783375917.4,476.2,right,7,30.08
1783375922.5,481.2,left,imu,33.17
1783375922.5,481.2,left,0,26.20
1783375922.5,481.2,left,1,29.65
1783375922.5,481.2,left,2,31.30
1783375922.5,481.2,left,3,34.45
1783375922.5,481.2,left,4,34.61
1783375922.5,481.2,left,5,34.63
1783375922.5,481.2,left,6,36.07
1783375922.5,481.2,left,7,30.62
1783375922.5,481.2,right,imu,33.12
1783375922.5,481.2,right,0,27.27
1783375922.5,481.2,right,1,28.71
1783375922.5,481.2,right,2,31.06
1783375922.5,481.2,right,3,34.11
1783375922.5,481.2,right,4,33.31
1783375922.5,481.2,right,5,33.79
1783375922.5,481.2,right,6,34.18
1783375922.5,481.2,right,7,30.08
1783375927.5,486.3,left,imu,33.32
1783375927.5,486.3,left,0,26.20
1783375927.5,486.3,left,1,29.58
1783375927.5,486.3,left,2,31.15
1783375927.5,486.3,left,3,34.45
1783375927.5,486.3,left,4,34.61
1783375927.5,486.3,left,5,34.63
1783375927.5,486.3,left,6,36.07
1783375927.5,486.3,left,7,30.54
1783375927.5,486.3,right,imu,33.03
1783375927.5,486.3,right,0,27.20
1783375927.5,486.3,right,1,28.78
1783375927.5,486.3,right,2,30.99
1783375927.5,486.3,right,3,34.11
1783375927.5,486.3,right,4,33.23
1783375927.5,486.3,right,5,33.64
1783375927.5,486.3,right,6,34.11
1783375927.5,486.3,right,7,30.08
1783375932.6,491.4,left,imu,32.98
1783375932.6,491.4,left,0,26.20
1783375932.6,491.4,left,1,29.58
1783375932.6,491.4,left,2,31.07
1783375932.6,491.4,left,3,34.38
1783375932.6,491.4,left,4,34.54
1783375932.6,491.4,left,5,34.55
1783375932.6,491.4,left,6,36.07
1783375932.6,491.4,left,7,30.39
1783375932.6,491.4,right,imu,32.98
1783375932.6,491.4,right,0,27.20
1783375932.6,491.4,right,1,28.78
1783375932.6,491.4,right,2,30.99
1783375932.6,491.4,right,3,34.03
1783375932.6,491.4,right,4,33.23
1783375932.6,491.4,right,5,33.64
1783375932.6,491.4,right,6,34.03
1783375932.6,491.4,right,7,30.08
1783375937.7,496.4,left,imu,33.17
1783375937.7,496.4,left,0,26.20
1783375937.7,496.4,left,1,29.58
1783375937.7,496.4,left,2,31.07
1783375937.7,496.4,left,3,34.38
1783375937.7,496.4,left,4,34.46
1783375937.7,496.4,left,5,34.55
1783375937.7,496.4,left,6,35.99
1783375937.7,496.4,left,7,30.39
1783375937.7,496.4,right,imu,33.12
1783375937.7,496.4,right,0,27.12
1783375937.7,496.4,right,1,28.78
1783375937.7,496.4,right,2,30.99
1783375937.7,496.4,right,3,34.03
1783375937.7,496.4,right,4,33.23
1783375937.7,496.4,right,5,33.56
1783375937.7,496.4,right,6,34.03
1783375937.7,496.4,right,7,30.08
1783375942.7,501.5,left,imu,33.22
1783375942.7,501.5,left,0,26.20
1783375942.7,501.5,left,1,29.58
1783375942.7,501.5,left,2,31.07
1783375942.7,501.5,left,3,34.30
1783375942.7,501.5,left,4,34.46
1783375942.7,501.5,left,5,34.48
1783375942.7,501.5,left,6,35.91
1783375942.7,501.5,left,7,30.39
1783375942.7,501.5,right,imu,32.84
1783375942.7,501.5,right,0,27.12
1783375942.7,501.5,right,1,28.71
1783375942.7,501.5,right,2,30.91
1783375942.7,501.5,right,3,33.95
1783375942.7,501.5,right,4,33.23
1783375942.7,501.5,right,5,33.56
1783375942.7,501.5,right,6,34.03
1783375942.7,501.5,right,7,30.01
1783375947.8,506.5,left,imu,32.88
1783375947.8,506.5,left,0,26.20
1783375947.8,506.5,left,1,29.58
1783375947.8,506.5,left,2,31.00
1783375947.8,506.5,left,3,34.23
1783375947.8,506.5,left,4,34.38
1783375947.8,506.5,left,5,34.40
1783375947.8,506.5,left,6,35.84
1783375947.8,506.5,left,7,30.39
1783375947.8,506.5,right,imu,32.65
1783375947.8,506.5,right,0,27.12
1783375947.8,506.5,right,1,28.71
1783375947.8,506.5,right,2,30.84
1783375947.8,506.5,right,3,33.95
1783375947.8,506.5,right,4,33.16
1783375947.8,506.5,right,5,33.56
1783375947.8,506.5,right,6,34.03
1783375947.8,506.5,right,7,29.93
1783375952.9,511.6,left,imu,33.17
1783375952.9,511.6,left,0,26.20
1783375952.9,511.6,left,1,29.50
1783375952.9,511.6,left,2,31.00
1783375952.9,511.6,left,3,34.23
1783375952.9,511.6,left,4,34.38
1783375952.9,511.6,left,5,34.40
1783375952.9,511.6,left,6,35.91
1783375952.9,511.6,left,7,30.32
1783375952.9,511.6,right,imu,32.79
1783375952.9,511.6,right,0,27.12
1783375952.9,511.6,right,1,28.71
1783375952.9,511.6,right,2,30.84
1783375952.9,511.6,right,3,33.88
1783375952.9,511.6,right,4,33.16
1783375952.9,511.6,right,5,33.49
1783375952.9,511.6,right,6,33.95
1783375952.9,511.6,right,7,29.86
1783375957.9,516.7,left,imu,32.98
1783375957.9,516.7,left,0,26.20
1783375957.9,516.7,left,1,29.50
1783375957.9,516.7,left,2,31.00
1783375957.9,516.7,left,3,34.08
1783375957.9,516.7,left,4,34.30
1783375957.9,516.7,left,5,34.40
1783375957.9,516.7,left,6,35.84
1783375957.9,516.7,left,7,30.32
1783375957.9,516.7,right,imu,32.88
1783375957.9,516.7,right,0,27.12
1783375957.9,516.7,right,1,28.71
1783375957.9,516.7,right,2,30.76
1783375957.9,516.7,right,3,33.88
1783375957.9,516.7,right,4,33.09
1783375957.9,516.7,right,5,33.41
1783375957.9,516.7,right,6,33.95
1783375957.9,516.7,right,7,29.78
1783375963.0,521.7,left,imu,33.12
1783375963.0,521.7,left,0,26.20
1783375963.0,521.7,left,1,29.50
1783375963.0,521.7,left,2,31.00
1783375963.0,521.7,left,3,34.08
1783375963.0,521.7,left,4,34.30
1783375963.0,521.7,left,5,34.32
1783375963.0,521.7,left,6,35.76
1783375963.0,521.7,left,7,30.32
1783375963.0,521.7,right,imu,32.79
1783375963.0,521.7,right,0,27.12
1783375963.0,521.7,right,1,28.78
1783375963.0,521.7,right,2,30.76
1783375963.0,521.7,right,3,33.80
1783375963.0,521.7,right,4,33.01
1783375963.0,521.7,right,5,33.34
1783375963.0,521.7,right,6,33.88
1783375963.0,521.7,right,7,29.86
1783375968.1,526.8,left,imu,33.12
1783375968.1,526.8,left,0,26.20
1783375968.1,526.8,left,1,29.35
1783375968.1,526.8,left,2,30.92
1783375968.1,526.8,left,3,34.08
1783375968.1,526.8,left,4,34.23
1783375968.1,526.8,left,5,34.32
1783375968.1,526.8,left,6,35.76
1783375968.1,526.8,left,7,30.32
1783375968.1,526.8,right,imu,32.79
1783375968.1,526.8,right,0,27.05
1783375968.1,526.8,right,1,28.78
1783375968.1,526.8,right,2,30.76
1783375968.1,526.8,right,3,33.80
1783375968.1,526.8,right,4,33.01
1783375968.1,526.8,right,5,33.34
1783375968.1,526.8,right,6,33.88
1783375968.1,526.8,right,7,29.86
1783375973.1,531.9,left,imu,32.98
1783375973.1,531.9,left,0,26.20
1783375973.1,531.9,left,1,29.35
1783375973.1,531.9,left,2,30.92
1783375973.1,531.9,left,3,34.08
1783375973.1,531.9,left,4,34.23
1783375973.1,531.9,left,5,34.25
1783375973.1,531.9,left,6,35.69
1783375973.1,531.9,left,7,30.32
1783375973.1,531.9,right,imu,32.84
1783375973.1,531.9,right,0,27.12
1783375973.1,531.9,right,1,28.78
1783375973.1,531.9,right,2,30.76
1783375973.1,531.9,right,3,33.80
1783375973.1,531.9,right,4,33.01
1783375973.1,531.9,right,5,33.34
1783375973.1,531.9,right,6,33.80
1783375973.1,531.9,right,7,29.78
1783375978.2,536.9,left,imu,33.17
1783375978.2,536.9,left,0,26.20
1783375978.2,536.9,left,1,29.27
1783375978.2,536.9,left,2,30.92
1783375978.2,536.9,left,3,34.08
1783375978.2,536.9,left,4,34.07
1783375978.2,536.9,left,5,34.25
1783375978.2,536.9,left,6,35.61
1783375978.2,536.9,left,7,30.32
1783375978.2,536.9,right,imu,32.79
1783375978.2,536.9,right,0,27.12
1783375978.2,536.9,right,1,28.78
1783375978.2,536.9,right,2,30.76
1783375978.2,536.9,right,3,33.73
1783375978.2,536.9,right,4,33.01
1783375978.2,536.9,right,5,33.34
1783375978.2,536.9,right,6,33.72
1783375978.2,536.9,right,7,29.78
1783375983.3,542.0,left,imu,33.22
1783375983.3,542.0,left,0,26.12
1783375983.3,542.0,left,1,29.20
1783375983.3,542.0,left,2,30.92
1783375983.3,542.0,left,3,34.00
1783375983.3,542.0,left,4,34.07
1783375983.3,542.0,left,5,34.17
1783375983.3,542.0,left,6,35.61
1783375983.3,542.0,left,7,30.32
1783375983.3,542.0,right,imu,32.98
1783375983.3,542.0,right,0,27.05
1783375983.3,542.0,right,1,28.71
1783375983.3,542.0,right,2,30.76
1783375983.3,542.0,right,3,33.73
1783375983.3,542.0,right,4,32.93
1783375983.3,542.0,right,5,33.26
1783375983.3,542.0,right,6,33.72
1783375983.3,542.0,right,7,29.78
1783375988.3,547.1,left,imu,32.84
1783375988.3,547.1,left,0,26.12
1783375988.3,547.1,left,1,29.20
1783375988.3,547.1,left,2,30.92
1783375988.3,547.1,left,3,34.08
1783375988.3,547.1,left,4,34.07
1783375988.3,547.1,left,5,34.17
1783375988.3,547.1,left,6,35.54
1783375988.3,547.1,left,7,30.32
1783375988.3,547.1,right,imu,32.88
1783375988.3,547.1,right,0,27.05
1783375988.3,547.1,right,1,28.71
1783375988.3,547.1,right,2,30.68
1783375988.3,547.1,right,3,33.65
1783375988.3,547.1,right,4,32.93
1783375988.3,547.1,right,5,33.34
1783375988.3,547.1,right,6,33.72
1783375988.3,547.1,right,7,29.78
1783375993.4,552.1,left,imu,33.17
1783375993.4,552.1,left,0,26.12
1783375993.4,552.1,left,1,29.20
1783375993.4,552.1,left,2,30.84
1783375993.4,552.1,left,3,34.00
1783375993.4,552.1,left,4,34.00
1783375993.4,552.1,left,5,34.09
1783375993.4,552.1,left,6,35.54
1783375993.4,552.1,left,7,30.24
1783375993.4,552.1,right,imu,32.69
1783375993.4,552.1,right,0,27.05
1783375993.4,552.1,right,1,28.55
1783375993.4,552.1,right,2,30.68
1783375993.4,552.1,right,3,33.65
1783375993.4,552.1,right,4,32.93
1783375993.4,552.1,right,5,33.26
1783375993.4,552.1,right,6,33.72
1783375993.4,552.1,right,7,29.78
1783375998.5,557.2,left,imu,33.03
1783375998.5,557.2,left,0,26.12
1783375998.5,557.2,left,1,29.20
1783375998.5,557.2,left,2,30.84
1783375998.5,557.2,left,3,33.93
1783375998.5,557.2,left,4,34.00
1783375998.5,557.2,left,5,34.09
1783375998.5,557.2,left,6,35.46
1783375998.5,557.2,left,7,30.09
1783375998.5,557.2,right,imu,32.79
1783375998.5,557.2,right,0,26.97
1783375998.5,557.2,right,1,28.48
1783375998.5,557.2,right,2,30.68
1783375998.5,557.2,right,3,33.57
1783375998.5,557.2,right,4,32.93
1783375998.5,557.2,right,5,33.26
1783375998.5,557.2,right,6,33.65
1783375998.5,557.2,right,7,29.78
1783376003.5,562.3,left,imu,33.12
1783376003.5,562.3,left,0,26.12
1783376003.5,562.3,left,1,29.12
1783376003.5,562.3,left,2,30.84
1783376003.5,562.3,left,3,33.93
1783376003.5,562.3,left,4,33.92
1783376003.5,562.3,left,5,34.02
1783376003.5,562.3,left,6,35.46
1783376003.5,562.3,left,7,30.09
1783376003.5,562.3,right,imu,32.79
1783376003.5,562.3,right,0,27.05
1783376003.5,562.3,right,1,28.55
1783376003.5,562.3,right,2,30.68
1783376003.5,562.3,right,3,33.57
1783376003.5,562.3,right,4,32.86
1783376003.5,562.3,right,5,33.26
1783376003.5,562.3,right,6,33.65
1783376003.5,562.3,right,7,29.78
1783376008.6,567.3,left,imu,32.98
1783376008.6,567.3,left,0,26.12
1783376008.6,567.3,left,1,29.04
1783376008.6,567.3,left,2,30.84
1783376008.6,567.3,left,3,34.00
1783376008.6,567.3,left,4,33.92
1783376008.6,567.3,left,5,34.02
1783376008.6,567.3,left,6,35.38
1783376008.6,567.3,left,7,30.09
1783376008.6,567.3,right,imu,32.79
1783376008.6,567.3,right,0,26.89
1783376008.6,567.3,right,1,28.55
1783376008.6,567.3,right,2,30.68
1783376008.6,567.3,right,3,33.57
1783376008.6,567.3,right,4,32.93
1783376008.6,567.3,right,5,33.18
1783376008.6,567.3,right,6,33.65
1783376008.6,567.3,right,7,29.63
1783376013.6,572.4,left,imu,32.88
1783376013.6,572.4,left,0,26.12
1783376013.6,572.4,left,1,29.04
1783376013.6,572.4,left,2,30.84
1783376013.6,572.4,left,3,33.93
1783376013.6,572.4,left,4,33.84
1783376013.6,572.4,left,5,33.94
1783376013.6,572.4,left,6,35.38
1783376013.6,572.4,left,7,30.01
1783376013.6,572.4,right,imu,32.84
1783376013.6,572.4,right,0,26.97
1783376013.6,572.4,right,1,28.40
1783376013.6,572.4,right,2,30.68
1783376013.6,572.4,right,3,33.57
1783376013.6,572.4,right,4,32.86
1783376013.6,572.4,right,5,33.18
1783376013.6,572.4,right,6,33.57
1783376013.6,572.4,right,7,29.63
1783376018.7,577.5,left,imu,33.03
1783376018.7,577.5,left,0,26.05
1783376018.7,577.5,left,1,28.97
1783376018.7,577.5,left,2,30.70
1783376018.7,577.5,left,3,33.85
1783376018.7,577.5,left,4,33.77
1783376018.7,577.5,left,5,33.94
1783376018.7,577.5,left,6,35.30
1783376018.7,577.5,left,7,30.01
1783376018.7,577.5,right,imu,32.84
1783376018.7,577.5,right,0,26.97
1783376018.7,577.5,right,1,28.48
1783376018.7,577.5,right,2,30.68
1783376018.7,577.5,right,3,33.57
1783376018.7,577.5,right,4,32.86
1783376018.7,577.5,right,5,33.11
1783376018.7,577.5,right,6,33.57
1783376018.7,577.5,right,7,29.63
1783376023.8,582.5,left,imu,32.98
1783376023.8,582.5,left,0,26.05
1783376023.8,582.5,left,1,28.89
1783376023.8,582.5,left,2,30.70
1783376023.8,582.5,left,3,33.77
1783376023.8,582.5,left,4,33.77
1783376023.8,582.5,left,5,33.86
1783376023.8,582.5,left,6,35.30
1783376023.8,582.5,left,7,30.01
1783376023.8,582.5,right,imu,32.31
1783376023.8,582.5,right,0,26.89
1783376023.8,582.5,right,1,28.48
1783376023.8,582.5,right,2,30.61
1783376023.8,582.5,right,3,33.50
1783376023.8,582.5,right,4,32.86
1783376023.8,582.5,right,5,33.03
1783376023.8,582.5,right,6,33.50
1783376023.8,582.5,right,7,29.63
1783376028.8,587.6,left,imu,32.69
1783376028.8,587.6,left,0,26.05
1783376028.8,587.6,left,1,28.89
1783376028.8,587.6,left,2,30.62
1783376028.8,587.6,left,3,33.70
1783376028.8,587.6,left,4,33.77
1783376028.8,587.6,left,5,33.86
1783376028.8,587.6,left,6,35.30
1783376028.8,587.6,left,7,30.01
1783376028.8,587.6,right,imu,32.69
1783376028.8,587.6,right,0,26.89
1783376028.8,587.6,right,1,28.48
1783376028.8,587.6,right,2,30.61
1783376028.8,587.6,right,3,33.50
1783376028.8,587.6,right,4,32.71
1783376028.8,587.6,right,5,33.03
1783376028.8,587.6,right,6,33.50
1783376028.8,587.6,right,7,29.63
1783376033.9,592.6,left,imu,32.79
1783376033.9,592.6,left,0,26.12
1783376033.9,592.6,left,1,28.89
1783376033.9,592.6,left,2,30.62
1783376033.9,592.6,left,3,33.70
1783376033.9,592.6,left,4,33.69
1783376033.9,592.6,left,5,33.86
1783376033.9,592.6,left,6,35.15
1783376033.9,592.6,left,7,30.01
1783376033.9,592.6,right,imu,32.69
1783376033.9,592.6,right,0,26.89
1783376033.9,592.6,right,1,28.40
1783376033.9,592.6,right,2,30.46
1783376033.9,592.6,right,3,33.50
1783376033.9,592.6,right,4,32.63
1783376033.9,592.6,right,5,33.03
1783376033.9,592.6,right,6,33.42
1783376033.9,592.6,right,7,29.63
1783376039.0,597.7,left,imu,32.65
1783376039.0,597.7,left,0,26.05
1783376039.0,597.7,left,1,28.82
1783376039.0,597.7,left,2,30.62
1783376039.0,597.7,left,3,33.70
1783376039.0,597.7,left,4,33.61
1783376039.0,597.7,left,5,33.86
1783376039.0,597.7,left,6,35.15
1783376039.0,597.7,left,7,30.01
1783376039.0,597.7,right,imu,32.84
1783376039.0,597.7,right,0,26.89
1783376039.0,597.7,right,1,28.40
1783376039.0,597.7,right,2,30.46
1783376039.0,597.7,right,3,33.42
1783376039.0,597.7,right,4,32.63
1783376039.0,597.7,right,5,33.03
1783376039.0,597.7,right,6,33.42
1783376039.0,597.7,right,7,29.63
1783376044.0,602.8,left,imu,32.84
1783376044.0,602.8,left,0,26.05
1783376044.0,602.8,left,1,28.82
1783376044.0,602.8,left,2,30.62
1783376044.0,602.8,left,3,33.70
1783376044.0,602.8,left,4,33.61
1783376044.0,602.8,left,5,33.79
1783376044.0,602.8,left,6,35.15
1783376044.0,602.8,left,7,30.01
1783376044.0,602.8,right,imu,32.60
1783376044.0,602.8,right,0,26.89
1783376044.0,602.8,right,1,28.40
1783376044.0,602.8,right,2,30.46
1783376044.0,602.8,right,3,33.42
1783376044.0,602.8,right,4,32.63
1783376044.0,602.8,right,5,32.96
1783376044.0,602.8,right,6,33.42
1783376044.0,602.8,right,7,29.63
1783376049.1,607.8,left,imu,32.69
1783376049.1,607.8,left,0,26.05
1783376049.1,607.8,left,1,28.82
1783376049.1,607.8,left,2,30.62
1783376049.1,607.8,left,3,33.70
1783376049.1,607.8,left,4,33.61
1783376049.1,607.8,left,5,33.79
1783376049.1,607.8,left,6,35.08
1783376049.1,607.8,left,7,30.01
1783376049.1,607.8,right,imu,32.60
1783376049.1,607.8,right,0,26.89
1783376049.1,607.8,right,1,28.40
1783376049.1,607.8,right,2,30.46
1783376049.1,607.8,right,3,33.42
1783376049.1,607.8,right,4,32.63
1783376049.1,607.8,right,5,32.96
1783376049.1,607.8,right,6,33.42
1783376049.1,607.8,right,7,29.63
1783376054.2,612.9,left,imu,32.88
1783376054.2,612.9,left,0,26.05
1783376054.2,612.9,left,1,28.82
1783376054.2,612.9,left,2,30.54
1783376054.2,612.9,left,3,33.62
1783376054.2,612.9,left,4,33.61
1783376054.2,612.9,left,5,33.79
1783376054.2,612.9,left,6,35.08
1783376054.2,612.9,left,7,29.94
1783376054.2,612.9,right,imu,32.69
1783376054.2,612.9,right,0,26.89
1783376054.2,612.9,right,1,28.32
1783376054.2,612.9,right,2,30.46
1783376054.2,612.9,right,3,33.34
1783376054.2,612.9,right,4,32.56
1783376054.2,612.9,right,5,33.03
1783376054.2,612.9,right,6,33.42
1783376054.2,612.9,right,7,29.63
1783376059.2,618.0,left,imu,32.98
1783376059.2,618.0,left,0,25.97
1783376059.2,618.0,left,1,28.82
1783376059.2,618.0,left,2,30.54
1783376059.2,618.0,left,3,33.62
1783376059.2,618.0,left,4,33.54
1783376059.2,618.0,left,5,33.71
1783376059.2,618.0,left,6,35.08
1783376059.2,618.0,left,7,29.94
1783376059.2,618.0,right,imu,32.69
1783376059.2,618.0,right,0,26.89
1783376059.2,618.0,right,1,28.40
1783376059.2,618.0,right,2,30.46
1783376059.2,618.0,right,3,33.27
1783376059.2,618.0,right,4,32.56
1783376059.2,618.0,right,5,32.96
1783376059.2,618.0,right,6,33.34
1783376059.2,618.0,right,7,29.63
1783376064.3,623.0,left,imu,32.79
1783376064.3,623.0,left,0,26.05
1783376064.3,623.0,left,1,28.82
1783376064.3,623.0,left,2,30.54
1783376064.3,623.0,left,3,33.62
1783376064.3,623.0,left,4,33.54
1783376064.3,623.0,left,5,33.71
1783376064.3,623.0,left,6,35.08
1783376064.3,623.0,left,7,29.86
1783376064.3,623.0,right,imu,32.60
1783376064.3,623.0,right,0,26.97
1783376064.3,623.0,right,1,28.32
1783376064.3,623.0,right,2,30.46
1783376064.3,623.0,right,3,33.27
1783376064.3,623.0,right,4,32.56
1783376064.3,623.0,right,5,32.96
1783376064.3,623.0,right,6,33.27
1783376064.3,623.0,right,7,29.55
1783376069.3,628.1,left,imu,32.65
1783376069.3,628.1,left,0,25.97
1783376069.3,628.1,left,1,28.82
1783376069.3,628.1,left,2,30.54
1783376069.3,628.1,left,3,33.62
1783376069.3,628.1,left,4,33.54
1783376069.3,628.1,left,5,33.63
1783376069.3,628.1,left,6,35.00
1783376069.3,628.1,left,7,29.86
1783376069.3,628.1,right,imu,32.50
1783376069.3,628.1,right,0,26.89
1783376069.3,628.1,right,1,28.25
1783376069.3,628.1,right,2,30.46
1783376069.3,628.1,right,3,33.27
1783376069.3,628.1,right,4,32.56
1783376069.3,628.1,right,5,32.96
1783376069.3,628.1,right,6,33.27
1783376069.3,628.1,right,7,29.55
1783376074.4,633.2,left,imu,32.79
1783376074.4,633.2,left,0,26.05
1783376074.4,633.2,left,1,28.82
1783376074.4,633.2,left,2,30.54
1783376074.4,633.2,left,3,33.55
1783376074.4,633.2,left,4,33.46
1783376074.4,633.2,left,5,33.63
1783376074.4,633.2,left,6,35.00
1783376074.4,633.2,left,7,29.86
1783376074.4,633.2,right,imu,32.65
1783376074.4,633.2,right,0,26.89
1783376074.4,633.2,right,1,28.25
1783376074.4,633.2,right,2,30.46
1783376074.4,633.2,right,3,33.27
1783376074.4,633.2,right,4,32.48
1783376074.4,633.2,right,5,32.96
1783376074.4,633.2,right,6,33.27
1783376074.4,633.2,right,7,29.48
1783376079.5,638.2,left,imu,32.84
1783376079.5,638.2,left,0,25.97
1783376079.5,638.2,left,1,28.74
1783376079.5,638.2,left,2,30.54
1783376079.5,638.2,left,3,33.62
1783376079.5,638.2,left,4,33.46
1783376079.5,638.2,left,5,33.63
1783376079.5,638.2,left,6,35.00
1783376079.5,638.2,left,7,29.86
1783376079.5,638.2,right,imu,32.50
1783376079.5,638.2,right,0,26.97
1783376079.5,638.2,right,1,28.32
1783376079.5,638.2,right,2,30.46
1783376079.5,638.2,right,3,33.27
1783376079.5,638.2,right,4,32.48
1783376079.5,638.2,right,5,32.88
1783376079.5,638.2,right,6,33.27
1783376079.5,638.2,right,7,29.48
1783376084.5,643.3,left,imu,32.84
1783376084.5,643.3,left,0,25.97
1783376084.5,643.3,left,1,28.74
1783376084.5,643.3,left,2,30.46
1783376084.5,643.3,left,3,33.62
1783376084.5,643.3,left,4,33.46
1783376084.5,643.3,left,5,33.56
1783376084.5,643.3,left,6,34.93
1783376084.5,643.3,left,7,29.86
1783376084.5,643.3,right,imu,32.26
1783376084.5,643.3,right,0,26.89
1783376084.5,643.3,right,1,28.25
1783376084.5,643.3,right,2,30.38
1783376084.5,643.3,right,3,33.19
1783376084.5,643.3,right,4,32.48
1783376084.5,643.3,right,5,32.88
1783376084.5,643.3,right,6,33.19
1783376084.5,643.3,right,7,29.48
1783376089.6,648.3,left,imu,32.84
1783376089.6,648.3,left,0,25.97
1783376089.6,648.3,left,1,28.74
1783376089.6,648.3,left,2,30.46
1783376089.6,648.3,left,3,33.62
1783376089.6,648.3,left,4,33.38
1783376089.6,648.3,left,5,33.56
1783376089.6,648.3,left,6,34.93
1783376089.6,648.3,left,7,29.86
1783376089.6,648.3,right,imu,32.65
1783376089.6,648.3,right,0,26.89
1783376089.6,648.3,right,1,28.25
1783376089.6,648.3,right,2,30.46
1783376089.6,648.3,right,3,33.19
1783376089.6,648.3,right,4,32.48
1783376089.6,648.3,right,5,32.88
1783376089.6,648.3,right,6,33.19
1783376089.6,648.3,right,7,29.48
1783376094.7,653.4,left,imu,32.79
1783376094.7,653.4,left,0,25.97
1783376094.7,653.4,left,1,28.74
1783376094.7,653.4,left,2,30.46
1783376094.7,653.4,left,3,33.55
1783376094.7,653.4,left,4,33.30
1783376094.7,653.4,left,5,33.56
1783376094.7,653.4,left,6,34.93
1783376094.7,653.4,left,7,29.86
1783376094.7,653.4,right,imu,32.45
1783376094.7,653.4,right,0,26.89
1783376094.7,653.4,right,1,28.25
1783376094.7,653.4,right,2,30.38
1783376094.7,653.4,right,3,33.11
1783376094.7,653.4,right,4,32.48
1783376094.7,653.4,right,5,32.88
1783376094.7,653.4,right,6,33.12
1783376094.7,653.4,right,7,29.48
1783376099.7,658.5,left,imu,32.79
1783376099.7,658.5,left,0,25.97
1783376099.7,658.5,left,1,28.74
1783376099.7,658.5,left,2,30.46
1783376099.7,658.5,left,3,33.47
1783376099.7,658.5,left,4,33.30
1783376099.7,658.5,left,5,33.48
1783376099.7,658.5,left,6,34.85
1783376099.7,658.5,left,7,29.86
1783376099.7,658.5,right,imu,32.60
1783376099.7,658.5,right,0,26.97
1783376099.7,658.5,right,1,28.25
1783376099.7,658.5,right,2,30.38
1783376099.7,658.5,right,3,33.11
1783376099.7,658.5,right,4,32.41
1783376099.7,658.5,right,5,32.88
1783376099.7,658.5,right,6,33.12
1783376099.7,658.5,right,7,29.48
1783376104.8,663.6,left,imu,32.79
1783376104.8,663.6,left,0,25.97
1783376104.8,663.6,left,1,28.74
1783376104.8,663.6,left,2,30.46
1783376104.8,663.6,left,3,33.39
1783376104.8,663.6,left,4,33.30
1783376104.8,663.6,left,5,33.48
1783376104.8,663.6,left,6,34.85
1783376104.8,663.6,left,7,29.79
1783376104.8,663.6,right,imu,32.45
1783376104.8,663.6,right,0,26.89
1783376104.8,663.6,right,1,28.17
1783376104.8,663.6,right,2,30.38
1783376104.8,663.6,right,3,33.11
1783376104.8,663.6,right,4,32.41
1783376104.8,663.6,right,5,32.80
1783376104.8,663.6,right,6,33.12
1783376104.8,663.6,right,7,29.48
1783376109.9,668.6,left,imu,32.79
1783376109.9,668.6,left,0,25.97
1783376109.9,668.6,left,1,28.74
1783376109.9,668.6,left,2,30.54
1783376109.9,668.6,left,3,33.39
1783376109.9,668.6,left,4,33.23
1783376109.9,668.6,left,5,33.48
1783376109.9,668.6,left,6,34.85
1783376109.9,668.6,left,7,29.71
1783376109.9,668.6,right,imu,32.45
1783376109.9,668.6,right,0,26.89
1783376109.9,668.6,right,1,28.17
1783376109.9,668.6,right,2,30.38
1783376109.9,668.6,right,3,33.04
1783376109.9,668.6,right,4,32.41
1783376109.9,668.6,right,5,32.73
1783376109.9,668.6,right,6,33.04
1783376109.9,668.6,right,7,29.48
1783376114.9,673.7,left,imu,32.65
1783376114.9,673.7,left,0,25.97
1783376114.9,673.7,left,1,28.74
1783376114.9,673.7,left,2,30.46
1783376114.9,673.7,left,3,33.32
1783376114.9,673.7,left,4,33.30
1783376114.9,673.7,left,5,33.48
1783376114.9,673.7,left,6,34.77
1783376114.9,673.7,left,7,29.71
1783376114.9,673.7,right,imu,32.50
1783376114.9,673.7,right,0,26.89
1783376114.9,673.7,right,1,28.17
1783376114.9,673.7,right,2,30.38
1783376114.9,673.7,right,3,33.04
1783376114.9,673.7,right,4,32.41
1783376114.9,673.7,right,5,32.73
